course_id,course,city,state,street,zip_code,lng,lat,hole,public_private
7900,Loon Lake Public Golf Course,Jackson,Minnesota,Route 3,56143,-94.9886022,43.6207915,9,Public
7901,Prairie Ridge Golf Course,Janesville,Minnesota,2000 N Main St,56048,-93.70928280000001,44.1276579,9,Public
7902,Zumbro Valley Golf Club,Kasson,Minnesota,County Rd 15,55944,-92.71875820000001,44.0569638,9,Semi-Private
7903,Kenyon Country Club,Kenyon,Minnesota,Hwy 56 No,55946,-92.98533160000001,44.2721714,9,Semi-Private
7904,Kimball Golf Club,Kimball,Minnesota,11823 County Rd 150,55353,-94.2967896,45.2953554,18,Semi-Private
7905,Pine Creek Golf Course,La Crescent,Minnesota,3815 N Pine Creek Rd,55947,-91.36384149999999,43.8326416,9,Public
7906,Lake Pepin Golf Course,Lake City,Minnesota,Rural Route 4,55041,-92.2666914,44.4492982,9,Semi-Private
7907,Lake City Country Club,Lake City,Minnesota,Route 2,55041,-93.3456707,47.1614656,9,Semi-Private
7908,Blue/White at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private
7909,White/Red at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private
7910,Cimarron Golf Course,Lake Elmo,Minnesota,901 Lake Elmo Ave No,55042,-92.8815364,44.96204110000001,9,Public
7911,Red/Blue at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private
7912,Vallebrook Golf Club,Lakefield,Minnesota,101 Vallebrook Rd,56150,-95.163912,43.6871107,9,Public
7913,Green Valley Golf Course,Lake Park,Minnesota,Rural Route 2,56554,-96.0945002,46.8863481,9,Public
7914,Crystal Lakes Golf Club,Lakeville,Minnesota,16725 Innisbrook Dr,55044,-93.2530982,44.7047654,18,Public
7915,Heritage Links Golf Club,Lakeville,Minnesota,8075 Lucerne Blvd,55044,-93.35468399999999,44.633333,18,Public
7916,Brackett's Crossing Country Club,Lakeville,Minnesota,17976 Judicial Rd,55044,-93.3139089,44.6861741,18,Private
7917,Lancaster Riverside Golf Course,Lancaster,Minnesota,US Hwy 59 No,56735,-96.7992321,48.8582602,9,Public
7918,Lanesboro Golf Club,Lanesboro,Minnesota,Parkway Ave,55949,-91.97696069999999,43.7152393,9,Semi-Private
7919,ShadowBrooke Golf Course,Lester Prairie,Minnesota,3192 State Hwy 7,55354,-94.0568278,44.9069212,18,Public
7920,Le Sueur Country Club,Le Sueur,Minnesota,Rural Route 1,56058,-93.9113634,44.4598517,18,Semi-Private
7921,Par d at Lewiston Country Club,Lewiston,Minnesota,Route 2 Hwy 14,55952,-89.74977729999999,43.1433245,9,Public
7922,Regulation at Lewiston Country Club,Lewiston,Minnesota,Route 2 Hwy 14,55952,-89.74977729999999,43.1433245,9,Public
7923,Chisago Lakes Golf Course,Lindstrom,Minnesota,12975 192nd St,55045,-92.8479921,45.3894083,18,Semi-Private
7924,Litchfield Golf Club,Litchfield,Minnesota,W Pleasure Dr,55355,-94.5387985,45.11426460000001,9,Public
7925,Little Falls Country Club,Little Falls,Minnesota,1 Edgewater Dr,56345,-94.3776727,45.9612547,18,Public
7926,Long Prairie Country Club,Long Prairie,Minnesota,405 6th St SE,56347,-94.85548419999999,45.9689275,18,Semi-Private
7927,Chippewa National Golf Course,Longville,Minnesota,Rural Route 1,56655,-94.2113636,46.9863443,9,Public
7928,Executive at Ridgewood Golf Course,Longville,Minnesota,Hwy 7,56655,-95.01676540000001,44.9354593,9,Public
7929,Regulation Eighteen at Ridgewood Golf Course,Longville,Minnesota,Hwy 7,56655,-95.01676540000001,44.9354593,18,Public
7930,Luverne Country Club,Luverne,Minnesota,Rural Route 3,56156,-96.2025289,43.6555249,9,Semi-Private
7931,Meadowbrook Country Club,Mabel,Minnesota,Rural Route 2,55954,-91.7660525,43.5206612,9,Public
7932,Madelia Golf Course,Madelia,Minnesota,116 W Main St,56062,-94.4188921,44.0506194,9,Public
7933,Madison Country Club,Madison,Minnesota,W Hwy 40,56256,-96.19353079999999,45.0096617,9,Semi-Private
7934,Mahnomen Country Club,Mahnomen,Minnesota,Route 2,56557,-95.9623601,47.3082305,9,Semi-Private
7935,Twenty Nine Pines Golf Course,Mahtowa,Minnesota,2871 Sundberg,55707,-92.6383166,46.565002,9,Public
7936,Par d Executive at Terrace View Golf Course,Mankato,Minnesota,Hwy 22 S,56001,-93.94919999999999,44.1635237,9,Public
