course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga
7897,Eighteen Hole at Inver Wood Golf Course,Inver Grove Heights,Minnesota,1850 70th St E,55077,-93.0697103,44.8460293,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6724,140,72.60,72,6194,135,70.20,72,5175,128,70.70
7898,Fiddlestix Golf Course,Isle,Minnesota,1081 395th St,56342,-93.4341608,46.1179217,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6078,122,69.30,71,5705,116,67.90,71,5078,124,69.50
7900,Loon Lake Public Golf Course,Jackson,Minnesota,Route 3,56143,-94.9886022,43.6207915,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3092,117,34.60,36,2991,115,34.10,36,2514,110,34.00
7901,Prairie Ridge Golf Course,Janesville,Minnesota,2000 N Main St,56048,-93.70928280000001,44.1276579,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3370,131,36.50,36,2949,123,34.60,36,2631,121,35.80
7904,Kimball Golf Club,Kimball,Minnesota,11823 County Rd 150,55353,-94.2967896,45.2953554,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6652,124,72.00,72,6389,122,70.70,72,5323,120,70.80
7906,Lake Pepin Golf Course,Lake City,Minnesota,Rural Route 4,55041,-92.2666914,44.4492982,9,Semi-Private,Open: 5/01 Closed: 11/30,5,11,36,3379,126,36.00,36,3131,122,34.90,36,2698,115,35.40
7908,Blue/White at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6855,127,72.10,72,6471,124,70.60,72,5580,127,71.60
7909,White/Red at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6690,128,71.90,72,6466,125,70.90,72,5486,124,71.40
7911,Red/Blue at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6781,125,72.00,72,6423,121,70.30,72,5582,123,71.60
7914,Crystal Lakes Golf Club,Lakeville,Minnesota,16725 Innisbrook Dr,55044,-93.2530982,44.7047654,18,Public,Open: 4/01 Closed: 11/30,4,11,71,6306,128,70.70,71,5827,124,68.60,71,4805,116,68.50
7915,Heritage Links Golf Club,Lakeville,Minnesota,8075 Lucerne Blvd,55044,-93.35468399999999,44.633333,18,Public,Open: 4/01 Closed: 10/31,4,10,71,6672,125,72.30,71,6320,121,70.70,71,5145,116,70.40
7916,Brackett's Crossing Country Club,Lakeville,Minnesota,17976 Judicial Rd,55044,-93.3139089,44.6861741,18,Private,Open: 4/01 Closed: 11/10,4,11,71,6921,139,74.30,71,6551,136,72.70,71,5234,123,71.30
7919,ShadowBrooke Golf Course,Lester Prairie,Minnesota,3192 State Hwy 7,55354,-94.0568278,44.9069212,18,Public,Open: 4/01 Closed: 10/01,4,9,71,6349,118,69.90,71,6040,116,68.40,71,4906,123,73.60
7920,Le Sueur Country Club,Le Sueur,Minnesota,Rural Route 1,56058,-93.9113634,44.4598517,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,6365,129,71.80,70,6117,126,70.60,72,5023,120,69.60
7923,Chisago Lakes Golf Course,Lindstrom,Minnesota,12975 192nd St,55045,-92.8479921,45.3894083,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6529,119,71.20,72,6299,117,70.30,72,5714,124,72.70
7924,Litchfield Golf Club,Litchfield,Minnesota,W Pleasure Dr,55355,-94.5387985,45.11426460000001,9,Public,Open: 4/01 Closed: 11/01,4,10,35,3199,123,34.90,35,3067,121,34.30,35,2525,121,34.70
7926,Long Prairie Country Club,Long Prairie,Minnesota,405 6th St SE,56347,-94.85548419999999,45.9689275,18,Semi-Private,Open: 4/01 Closed: 10/01,4,9,72,6302,125,71.00,72,6024,122,69.80,72,5209,117,70.80
7929,Regulation Eighteen at Ridgewood Golf Course,Longville,Minnesota,Hwy 7,56655,-95.01676540000001,44.9354593,18,Public,Open: 4/15 Closed: 10/15,4,10,72,6564,129,72.00,72,6360,127,71.00,73,5669,127,72.90
7930,Luverne Country Club,Luverne,Minnesota,Rural Route 3,56156,-96.2025289,43.6555249,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3339,125,36.20,36,3198,123,35.60,36,2516,113,34.50
7937,Mankato Golf Club,Mankato,Minnesota,Golf Club Rd,56002,-93.9776687,44.1920623,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6215,130,70.20,71,5990,128,69.20,71,5009,126,68.90
7939,Regulation at Terrace View Golf Course,Mankato,Minnesota,Hwy 22 S,56001,-93.94919999999999,44.1635237,9,Public,Open: 4/01 Closed: 11/15,4,11,36,3304,118,35.50,36,3093,114,34.50,36,2464,110,34.00
7940,Rush Creek Golf Club,Maple Grove,Minnesota,7801 County Rd 101,55311,-93.51447569999999,45.0968334,18,Public,Open: 4/01 Closed: 10/15,4,10,72,7020,137,74.20,72,6223,131,70.00,72,5317,119,66.20
7941,Sundance Golf Club,Maple Grove,Minnesota,15240 113th Ave No,55369,-93.4743795,45.1594309,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6415,127,70.70,72,6192,125,69.60,73,5456,126,71.60
7945,Goodrich Golf Course,Maplewood,Minnesota,1820 N Van Dyke St,55109,-93.02129080000002,44.9959011,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6223,110,68.60,70,5900,107,67.20,72,5316,113,69.30
7946,Marshall Golf Club,Marshall,Minnesota,800 Country Club Dr,56258,-95.80315999999999,44.437906,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6601,130,71.60,72,6266,127,70.20,72,5136,124,70.20
7950,Eighteen Hole at Rolling Green Country Club,Medina,Minnesota,400 Evergreen Ln,55340,-93.534518,45.049185,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7030,133,73.50,72,6604,129,71.60,72,5660,126,72.70
7951,The Eighteen Hole at Baker National Golf Course,Medina,Minnesota,2935 Parkview Dr,55340,-93.6044604,45.0319768,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6762,133,74.20,72,6294,128,71.80,72,5395,129,72.70
7953,Blueberry Pines Golf Club,Menahga,Minnesota,Hwy 71 No,56464,-95.09574549999999,46.7498494,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6693,135,72.60,72,6393,132,71.40,72,5024,123,69.50
7955,Mendakota Country Club,Mendota Heights,Minnesota,2075 Mendakota Dr,55120,-93.13497079999999,44.8799192,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6383,133,70.80,71,6078,130,69.80,71,5259,120,70.90
7956,Somerset Country Club,Mendota Heights,Minnesota,1416 Dodd Rd,55118,-93.110356,44.901471,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6728,133,73.50,72,6445,130,72.30,73,5708,134,74.80
7957,Milaca Golf Club,Milaca,Minnesota,Central Ave No,56353,-93.65281689999999,45.76113660000001,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,35,2963,112,34.10,35,2903,111,33.90,37,2716,121,35.90
7958,Columbia Golf Course,Minneapolis,Minnesota,3300 Central Ave NE,55418,-93.2484121,45.028132,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6371,122,70.00,71,6121,119,68.80,71,5191,117,69.30
7959,Francis A. Gross Golf Course,Minneapolis,Minnesota,2201 Saint Anthony Blvd,55418,-93.2125738,45.00977169999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6574,122,70.80,71,6348,120,69.80,71,5257,117,70.70
7960,Hiawatha Golf Course,Minneapolis,Minnesota,4553 Longfellow Ave S,55407,-93.24601620000001,44.9204559,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6645,123,71.20,73,6279,119,69.50,74,5796,125,72.50
7961,"Minikahda Club, The",Minneapolis,Minnesota,3205 Excelsior Blvd,55416,-93.321196,44.94333229999999,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6671,136,72.30,73,6410,134,71.10,73,5289,129,70.60
7962,Minneapolis Golf Club,Minneapolis,Minnesota,2001 Flag Ave S,55426,-93.39527609999999,44.96414360000001,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6882,137,74.30,72,6517,133,72.70,74,5590,133,73.40
7963,Countryside Golf Club,Minneota,Minnesota,E Lyon St,56264,-95.98068160000001,44.5578886,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3260,120,35.30,36,3113,117,34.60,36,2678,116,34.80
7967,Montevideo Country Club,Montevideo,Minnesota,W Hwy 212,56265,-95.7268555,44.937026,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6154,116,70.00,72,5735,113,68.10,72,5063,118,69.40
7968,Montgomery Golf Club,Montgomery,Minnesota,900 Rogers Dr,56069,-93.576607,44.449988,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6540,125,71.50,72,6193,122,69.90,72,5029,125,68.90
7969,Gold at Silver Springs Golf Course,Monticello,Minnesota,1855 County Rd 39 NE,55362,-93.851812,45.3071964,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6730,117,70.80,72,6438,115,69.50,72,5959,121,72.60
7970,Monticello Country Club,Monticello,Minnesota,1201 Golf Course Rd,55362,-93.8170449,45.307336,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6236,123,70.60,71,5872,119,68.90,72,5085,117,69.80
7971,Silver at Silver Springs Golf Course,Monticello,Minnesota,1855 County Rd 39 NE,55362,-93.851812,45.3071964,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6956,118,72.10,72,6622,115,70.50,72,6176,126,73.90
7973,"Meadows Public Golf Course, The",Moorhead,Minnesota,401 34th St S,56560,-96.72819199999999,46.8717425,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6862,125,72.20,72,6490,121,70.50,72,5150,114,69.30
7974,Moorhead Country Club,Moorhead,Minnesota,N River Dr,56560,-96.7687438,46.9007612,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6404,129,71.70,72,6019,125,70.10,72,5047,120,70.00
7975,Village Green Public Golf Course,Moorhead,Minnesota,3420 Village Green Blvd,56560,-96.72302099999999,46.840152,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6763,119,72.00,72,6440,116,70.50,72,5386,114,69.90
